,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.06662006699190916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22184026002787485,0.0,0.0
11,0.04603140269123805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16397640145304104,0.0,0.0,0.0,0.0,0.0,0.0
12,0.06913095424950862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690054260271411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.06982808019824191,0.0,0.0012739043980766116,0.0,0.0,0.008666031486843596,0.000137357530593117,0.0,0.0,0.0,0.0,0.0,0.011980065854501247,0.0,0.0,0.0,0.017722153892495488,0.0,0.0,0.012969699576317315
14,0.0,0.0001588333126745278,1.7945470628768516e-05,0.00032928452522396024,0.0,4.162790714544405e-05,0.00045632444079691923,9.329814681724028e-05,0.001008838351433443,0.0,0.0,0.0007123282525081858,0.0,0.0,0.0004414660745589886,0.0,0.0006500276923281729,4.677168409620755e-05,0.0,0.0
15,0.06010795972414123,0.0,0.0,5.2297815779645756e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07796121661554627,0.0,0.0,0.0,0.0,0.0,0.0
16,0.053082328757456734,0.0018530530980806384,0.0,0.00036785488623643106,0.0,0.0,0.0,0.0,0.08454884541755489,0.0,0.0,0.0,0.0,0.0,0.00016142395720725454,0.0,0.0026689117278090755,0.0,0.0,0.006896220721275622
17,0.06015529974625662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022549037982431716,0.004095338234295288,0.0,0.0,0.0,0.008341409630162108,0.0,0.0,0.014380945273550102,0.00027690872945636665
18,0.03218387583523614,0.0,0.0002240001091990587,0.0,0.0,0.0006713243970392698,0.00045663184029564306,0.0,0.0064143495685225396,0.0,0.00026166587163496647,0.0,0.0,0.0,0.0003636787741569654,0.0,0.0075398737964266,0.0,0.00012407275657670965,0.0020900687344997068
19,0.04791801014083901,0.0,0.0,0.0,0.14124476797201488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0418989310361456,0.0,0.0,0.0,0.0005279352925851086,0.0,0.0,0.0,0.06464301978350767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11226141889525698,0.004705117232369477
21,0.04771586416927624,0.0,0.0,0.0,0.13329410798695682,0.0,0.0,4.1667179698389835e-05,0.0,0.0,0.0,0.0,0.00046849793636129396,0.0,0.0,0.0,0.0,0.0,0.0,0.000714690549380008
22,0.0,0.0,0.0,0.0,0.056996297727482194,0.0,0.0,0.0,0.04099190999856756,0.0,0.0,0.0,0.0,0.00044683969030335813,0.0,0.0,0.061176542012960286,0.0,0.07106965828485365,0.0
23,0.03645048465341561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20511085758058875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004392924663376797,0.0004247334561804237,0.0,0.06445590463512109,0.0,0.0035784408644929343,0.0,0.0014823577650485938,0.0005033087793751438,0.0016517390873507284,0.00037558044600371744,0.0
25,0.032748199010468285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05413834796080261,0.0,0.0,0.08156458526332248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.06913095424950862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690054260271411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.07204765324127656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11694405811308037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782791854498555,0.0,0.0,0.0,0.18402427705373597
29,0.03601658599836941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11951320400578246,0.0,0.0,0.0,0.0
30,0.04791801014083901,0.0,0.0,0.0,0.14124476797201488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.00018291446832788757,0.00010634226923281629,0.00387609748770414,0.0,0.0,0.0,0.0,0.0,0.08096121835368326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079186009559412e-05,0.0,0.0,0.0
32,0.04603140269123805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16397640145304104,0.0,0.0,0.0,0.0,0.0,0.0
33,0.03428304087404987,0.0,0.0,0.0,0.0,0.0003730106134810116,0.0002713171473715361,0.0,1.5386993605664025e-05,0.0,0.00020112992508065526,0.0,0.0,0.0,0.0005533055167000207,0.0,0.02926573920177837,0.0,0.0,0.001954704642683705
34,0.04377558914630928,0.0,0.0,0.0,0.10105188226407401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14467287766727221,0.0,0.0013519890351217589,0.014007364471617179,0.002206031324370747
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09235231516856506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934308300568206
36,0.04567378987875205,0.0,0.0007215365008035296,0.0,0.09760436423627436,0.005523741776456658,0.0,0.0,0.0,0.0,0.0,0.0,0.007326994137755845,0.0,0.0,0.14139774392980056,0.010550749810018772,0.0,0.0,0.007362429088266678
37,0.03861526471268214,0.0,0.0006240965476111949,0.0,0.0,0.004616754567559557,0.0,0.0,0.0,0.0,0.0,0.0,0.006369233237205128,0.0,0.0,0.11477736349402033,0.010087344409844087,0.0,0.0,0.007231076661753097
38,0.07825302888785189,0.0,0.0,0.0,0.17975025976890904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.04940776928324446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018326734408971991,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.14119160976825637,0.0,0.0,8.588895046170675e-05,0.0,0.0,0.0,0.0,0.0009438454117390252,0.0,0.0,0.0,0.0012793403458467674,0.0,0.0,0.0020548409808775307
41,0.06509734738620232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008176942376943884,0.0,0.0,0.0143120249025226,0.0,0.0,0.0,0.026537924517796893,0.0,0.0,0.0015116241857261346
42,0.0010120650101958697,0.0,0.0002535042006753872,5.108299276635247e-05,5.021080907328823e-05,0.0,0.0,0.0,0.0005789596815744353,0.00011991443911947921,0.00020080726383953058,0.0019062722177912177,5.796722420464902e-06,0.000913082446602978,0.0,0.004146440452862784,0.0008471743613942248,7.791188902632656e-05,0.006487322745815107,0.0013395874144320273
43,0.06913095424950862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690054260271411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,5.7391380169379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736396416251944,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0520676113157528,0.0,0.0,0.0,0.005193009244950548,0.0,0.0,0.0,0.08024016289572021,0.0,0.0,0.0015662141219528857,0.0,0.0,0.0,0.005572727609661616,0.0005838166737043158,0.0033386572543678745,0.01890605968730327,0.0037746352276712904
46,0.04193837231791697,0.0,0.0,0.0,0.09913314334575067,0.0,0.0,0.0,0.0,0.0,0.0,0.16427104685255445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0008274203765920024,0.0008151508535897394,0.0016918650520583195,7.641496431155128e-05,0.001070624260489213,0.001959385944121035,0.0,0.06277518548127825,0.0005905496740838581,0.0021337964906532336,0.0,0.0,0.0,0.0005689091246958948,0.0033386882413028733,0.10049699785763963,5.393939515061761e-07,0.00016279051017035586,0.0
48,0.04193837231791697,0.0,0.0,0.0,0.09913314334575067,0.0,0.0,0.0,0.0,0.0,0.0,0.16427104685255445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.04791801014083901,0.0,0.0,0.0,0.14124476797201488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.07204765324127656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11694405811308037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.001248073618436582,0.0,0.0,0.0,0.0008825761831409043,0.0,0.0,0.0,0.06941791048890507,0.00012167417411540309,0.0,0.004394180673830772,0.0,0.0012501855369647502,0.0,0.0034695010963586587,0.0035785854885685537,0.0007474442085091602,0.002728213124075413,0.0028210157905546778
52,0.0,0.0,0.0,0.006037286660772046,0.0004315488613831097,0.002080558009742761,0.0006299671856419804,0.007152875559923591,0.0008755576847323237,6.674782839247303e-05,0.0,0.0013612371339431096,0.0,0.0007542289997689096,0.06555180086325359,0.0013002170035604798,0.0004977735890701402,0.0,0.0003211577195795939,0.0
53,0.0,0.0,0.0,0.0,0.0977784070773895,0.0,0.0,0.00014267379869053188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0529970262544568,0.0,0.1292491722063532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11511409287010636,0.0,0.0,0.0,0.0,0.0,0.0
55,0.06982808019824191,0.0,0.0012739043980766116,0.0,0.0,0.008666031486843596,0.000137357530593117,0.0,0.0,0.0,0.0,0.0,0.011980065854501247,0.0,0.0,0.0,0.017722153892495488,0.0,0.0,0.012969699576317315
56,0.07825302888785189,0.0,0.0,0.0,0.17975025976890904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.07825302888785189,0.0,0.0,0.0,0.17975025976890904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.06678497292427028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321784786500544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.495032532283653e-07,0.0,0.0,0.0019819764345834767,0.0,0.0,0.11064000139485121,0.0005466075078379763,0.0,0.17894677753294158,0.0024224745920341517,0.0
60,0.039003917355371766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08542116718850662,0.0,0.13629322658282206,0.0,0.0,0.010393698198242428,0.0014306629294449779
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07008826584422673,0.0,0.0,0.10363494456642418,0.0,0.0,0.0
62,0.0006242406746999438,0.0,0.10513851818236893,0.0,0.0,0.0,0.0,0.0,0.0,0.0004952389534568243,0.0,0.0,0.007298173522291052,0.0,0.0,0.0,0.017381797821554183,0.0,0.0,0.15262429273429282
63,0.038748854585847876,0.0,0.0,0.0,0.1169008582042089,0.0,0.0,0.0,0.0,0.0,0.0,0.05317869648830631,0.0,0.0007173189986295739,0.0,0.0,0.0,0.0,0.0,0.0
64,0.05311465885061967,0.0,0.0,0.0,0.12340381177500183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784393351782288,0.0,0.0,0.0,0.0
65,0.06200958977301977,0.0,0.0,0.0,0.0,6.603987864909326e-05,0.00016143954372314315,0.0,0.008444084920550253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046710153992720604,0.0,0.0,0.003360027295387014
66,0.035308810704021795,0.0,0.0,0.0,0.08677745218089274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11924700085592467,0.0,0.0,0.0,0.0
67,0.051157779549369425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08424086386346946,0.0,0.0,0.0,0.0,0.0,0.0,0.17086724356932256,0.0,0.0,0.0,0.0
68,0.04603140269123805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16397640145304104,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26763720984225775
70,0.03448989404198954,0.0,0.0005792980580502733,0.0,6.795838069305766e-05,0.004149378340737852,0.0,0.0,0.0,0.0,0.0,0.11947099767734431,0.005610915080478453,0.0,0.0,0.0,0.009217568421805846,0.0,0.0,0.006617596745337005
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04697230076057904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255835913091922,0.00011846927291864693,0.0,0.0
72,0.0510856908918979,0.0017890368697449878,0.0,0.0003988266851031338,0.0,0.00016137689015462538,3.937795196589915e-05,0.0,0.0016056835496734377,0.0,0.0,0.0,0.0,0.1060727897639424,0.0,0.0,0.003245125489964948,0.0,0.0,0.006634381003721662
73,0.0,0.000278867247080566,0.0,0.0,0.0,0.0002921218081386102,9.039305442341235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029255427798181768,0.0,0.0,0.0
74,0.0015453081721369995,0.0,0.0,0.00034071150629573065,0.0,0.0,0.0001965095080998607,0.00017293062687195838,0.0,0.00045350478273613467,0.0019095114069401194,0.0,0.008660444773344203,0.0,0.0,0.0,0.019607852380940663,0.0,0.00023126570739002053,0.0019086595712559527
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10276631929337868,0.00024362887492646954,0.0,0.0
76,0.06678497292427028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321784786500544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.11762341208665474,0.0,0.0,1.5277322418520488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14763095951385702
78,0.04258699917475529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09244694806637,0.0,0.0,0.0,0.0,0.0,0.0
79,0.044748268364628876,0.0,0.0,0.0,0.0,0.0004814100670902775,0.0,0.0,0.0010816480553230304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.07204765324127656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11694405811308037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.03489745392179563,0.0,0.005058424137301646,0.0,0.0,0.0,0.0,0.0,0.0,0.07120119568548411,0.0,0.0,0.004759027779495398,0.0,0.0,0.0,0.005331993735035525,0.0,0.0,0.0
82,0.048220294345617525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.06667837053837039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22020137782958563,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0012216757335317913,0.0,0.0009500612286808148,0.00030994865821104735,0.00011106881045581688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14464551933469982
85,0.03601658599836941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11951320400578246,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.1012686419687765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003200825832787824,0.0,0.05060692260931795,0.0,0.0,0.0
87,0.02243820181811493,1.3149542048600987e-05,0.0,0.0,0.0,0.0002116895231778146,0.0,0.0,1.2578168675808025e-05,0.0761804300960028,0.0,0.0,0.00011366254504628692,0.0,0.00011495640042971734,0.0003929300662020033,0.0,0.0,0.0,0.0
88,0.048220294345617525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.048220294345617525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.11762341208665474,0.0,0.0,1.5277322418520488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14763095951385702
91,0.0,0.0,0.0,0.0,0.0,0.0,0.09189177087147855,0.0,0.00018042944950224162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990353833159142e-05,0.0,0.0
92,0.002829542518088174,0.0,0.0009416210355845785,0.0,0.0,0.0068312813527523384,5.93769114676526e-05,0.0,0.0,0.0,0.0,0.0,0.00938273144809809,0.0,0.0,0.0,0.013411043171166866,0.0,0.0,0.19131856336134204
93,0.048639971748784525,0.0,0.0,0.0,0.0009497002115440063,0.0,0.0,5.0884246482471236e-05,0.0,0.0,0.0,0.0,0.0,0.09740394966663418,0.0,0.0,0.0,0.0,0.0,0.006469194564613379
94,0.04642890739615276,0.001936443937638409,0.0035075997303091414,0.00039951989036716355,0.0,0.00034220184702278946,2.055114142449763e-05,0.0,0.004550227777057387,0.0,0.0,0.0,0.0,0.0,0.0005477227107587347,0.0,0.0038758959791391745,0.0,0.0,0.006134282974671637
95,0.06982808019824191,0.0,0.0012739043980766116,0.0,0.0,0.008666031486843596,0.000137357530593117,0.0,0.0,0.0,0.0,0.0,0.011980065854501247,0.0,0.0,0.0,0.017722153892495488,0.0,0.0,0.012969699576317315
96,0.05193145640254308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003758429275227394,4.233939334394504e-05,0.0,0.00013025700828730102,0.0,0.0,9.066991662324436e-05
97,0.044748268364628876,0.0,0.0,0.0,0.0,0.0004814100670902775,0.0,0.0,0.0010816480553230304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.06171499412782996,0.0,0.0,0.0,0.0017316841360911829,0.0,0.0,8.728589454860114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855569456389178
99,0.06171499412782996,0.0,0.0,0.0,0.0017316841360911829,0.0,0.0,8.728589454860114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855569456389178
100,0.053082328757456734,0.0018530530980806384,0.0,0.00036785488623643106,0.0,0.0,0.0,0.0,0.08454884541755489,0.0,0.0,0.0,0.0,0.0,0.00016142395720725454,0.0,0.0026689117278090755,0.0,0.0,0.006896220721275622
101,0.04852173541757626,0.0,0.0,0.0,0.001340429521022691,0.0,0.0,0.0,0.0,0.08894510166616618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006745352599614345
102,0.03196744560339233,0.00025329255154903085,0.0008354926892547072,0.00016225111947817616,0.0008575626096181218,0.00010188740623050091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031552692336896796,0.0,0.0,0.004542475966762578
103,0.04184402737769685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14225194139448788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.04940776928324446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018326734408971991,0.0,0.0,0.0
105,0.04565196134492658,0.0,3.220113185029731e-05,0.0,0.0,0.0003550231407955993,0.0,0.0,0.000206597865954555,0.0,0.0,0.0,0.0,0.0,5.536071680060295e-05,0.0,0.0,0.00016201621123272534,0.0,0.0
106,0.04258699917475529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09244694806637,0.0,0.0,0.0,0.0,0.0,0.0
107,0.14891064147754746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.039795660458232476,0.0,7.49131799378109e-06,0.0,0.0,0.00037208313630777675,0.0,0.0,0.00013629758377179882,0.0,0.0005919489516815269,0.0,0.0,0.0,0.0008943865314859281,0.0,0.00013137849611142847,2.4284009028340202e-05,0.0,0.004345270493112425
109,0.048639971748784525,0.0,0.0,0.0,0.0009497002115440063,0.0,0.0,5.0884246482471236e-05,0.0,0.0,0.0,0.0,0.0,0.09740394966663418,0.0,0.0,0.0,0.0,0.0,0.006469194564613379
110,0.0,0.0,0.0,0.11767705236684244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19475975180222796,0.0,0.0
111,0.06678497292427028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321784786500544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.04940776928324446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018326734408971991,0.0,0.0,0.0
113,0.0007317178544635116,0.0017118495636920127,0.0,0.00042877144339466825,0.0,0.0,3.8780565044204864e-05,0.0,0.0016792376008572286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025023408396311177,0.0,0.0,0.189972997004635
114,0.001801438295430167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002264824002459635,0.004210484439908634,0.0002780930024216269,0.0,0.0016701652694046853,0.0,0.0,0.0014626151978912882
115,0.0004675455251760308,0.001250467841655628,0.0,0.00027072875530003435,0.0,0.0003188869708055449,1.2323943552959019e-05,0.0,0.0010985645284331956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236941690480446,0.0,0.0,0.12534256139291772
116,0.0467535551673285,0.0,0.0009472286614403372,0.0,0.0,0.005992387480213154,7.631858054850557e-05,0.0,0.0,0.0,0.0,0.0,0.008390266538103848,0.0,0.0,0.0,0.01471510724944551,0.0,0.0,0.008932769440226258
117,0.05193145640254308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003758429275227394,4.233939334394504e-05,0.0,0.00013025700828730102,0.0,0.0,9.066991662324436e-05
118,0.0384894709545114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005345684536249826,0.0,0.0,0.0,0.12531080855251647,0.0,0.0,0.013562447281330941,0.0
119,0.14891064147754746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.04878424445932134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09869900274626517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16561754019504718,0.0,0.0
121,0.0005780024552490442,0.0,0.000671207003288966,0.0,0.0,0.0034006197124786387,0.0,0.0,0.0,0.0,0.0,0.0,0.0050553798145793385,0.07087788865171954,0.0,0.0,0.09494103743405946,0.0,0.0,0.005770878274784525
122,0.07825302888785189,0.0,0.0,0.0,0.17975025976890904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0008254158120641125,0.0020154501458513148,0.0010310506640666055,0.001601027236475086,0.0010723352299070387,0.0,0.0005021468307763408,0.0,0.00017472337389184546,0.0,0.0014885894696816658,0.004783840453210003,0.00018446659447869947,0.00018866673336971184,0.0003798454879033273,0.003895215391375784,0.0013502110249858316,0.00045173489034409155,0.0008105373733128286
124,0.04771586416927624,0.0,0.0,0.0,0.13329410798695682,0.0,0.0,4.1667179698389835e-05,0.0,0.0,0.0,0.0,0.00046849793636129396,0.0,0.0,0.0,0.0,0.0,0.0,0.000714690549380008
125,0.14891064147754746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.14891064147754746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.04603140269123805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16397640145304104,0.0,0.0,0.0,0.0,0.0,0.0
128,0.07825302888785189,0.0,0.0,0.0,0.17975025976890904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
